Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
FDSC,300,Principles of Food Analysis 1.,3,Fall 2025,FDSC 251,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The fundamentals of food analysis are presented with the emphasis on the major components of foods. Topics include: food components; sampling; method selection; official methods; proximate analysis; moisture; protein; fat; ash; fiber; carbohydrates; vitamins and nutraceutical compounds.
FDSC,305,Food Chemistry 2.,3,Fall 2025,FDSC 251,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),A study of the chemistry and functionality of the minor components comprising food systems; such as enzymes; anthocyanins; carotenoids; additives; vitamins and essential oils. The relationship of these components to food stability in terms of degradative reactions and processing.
FDSC,310,Post Harvest Fruit and Vegetable Technology.,3,Fall 2025,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The post harvest chemistry and physiology of horticultural crops as they affect quality and marketability; handling methods pre and post harvest; principles and practices in cooling; storage; transportation and packaging.
FDSC,315,Separation Techniques in Food Analysis 1.,3,Winter 2026,FDSC 300,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),A detailed treatment on the principal chromotographic and electrophoretic techniques that are associated with the analysis of carbohydrate; lipid; protein constituents of food.
FDSC,319,Food Commodities.,3,Winter 2026,FDSC 251,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The relationship between the chemistry of food constituents present in common commodities; such as milk; meat; eggs; cereals; oilseeds etc. and the common processing technologies associated with their transformation into stable food products.
FDSC,330,Food Processing.,3,Winter 2026,FDSC 251,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The principles and practices of food processing with an emphasis on canning; freezing; and dehydration. A survey of the newer methods of food preservation such as irradiation; reverse osmosis etc.
FDSC,334,Analysis of Food Toxins and Toxicants.,3,Winter 2026,FDSC 213,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Toxins and toxicant residues in food including heavy metals; persistant organic pollutants (POPS) and microbial toxins are explored from an analytical perspective; new methods and strategies of analysis are emphasized.
FDSC,400,Food Packaging.,3,Winter 2026,FDSC 305,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),An integrated approach to the materials used for the packaging of food products; considering the physical; chemical and functional characteristics of such materials and their utility; relative to the chemistry of the food system they are designed to enclose and preserve.
FDSC,405,Food Product Development.,3,Fall 2025,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Fundamental principles of food product development from an innovative concept to the marketplace. Emphasis will be on the application of basic knowledge of food chemistry; food technology and related disciplines in developing new products or improving the existing ones.
FDSC,442,Food Microbiology.,3,Fall 2025,LSCI 230;MICR 230,MICR 442,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Topics in Food Microbiology including an overview of the natural flora and microbiological spoilage of food products; methods of control and shelf-life extension; methods of detection and control food-borne pathogens and the use of suitable microorganisms in the production of a variety of food products.
FDSC,475,Introduction to Cannabis and Cannabinoids.,3,,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The chemistry; metabolic pathways of formation; biological activity; and health benefits of phytochemicals in cannabis plants. Extraction; classification; and analysis of bioactive components in cannabis plants. 
FDSC,476,Contaminants in Cannabis.,3,,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Basic concepts of various contaminants in cannabis. Sources; basic biology/chemistry; classification and testing; method validation and quality assurance procedures to avoid microbial/chemical contamination.
FDSC,477,Introduction to Cannabis Product Design.,3,,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Fundamental principles needed to develop new food products from conceptualization through design; formulation and production; as applied to cannabis products. The technical challenges associated with the formulation of cannabis-based products; as well as the considerations for an optimal formulation.
FDSC,480,Food Industry Internship.,1,Summer 2025; Fall 2025; Winter 2026; Summer 2026,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Intership with an approved host organization in the food industry.
FDSC,490,Research Project 1.,3,Summer 2025; Fall 2025; Winter 2026; Summer 2026,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),A course designed to give final year undergraduate students research experience.
FDSC,491,Research Project 2.,3,Summer 2025; Fall 2025; Winter 2026; Summer 2026,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),A laboratory research project.
FDSC,495D1,Food Science Seminar.,1,Fall 2025,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Two 20-minute presentations (1 per term) on an assigned or selected topic. The purpose is to research a subject and present to a peer audience the essence of the subject investigated. Development of presentation and communication skills at a professional level is stressed and rapport with the industry will be established through guest speakers.
FDSC,495D2,Food Science Seminar.,1,Winter 2026,FDSC 495,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),See FDSC 495D1 for course description.
FDSC,495N1,Food Science Seminar.,1,Winter 2026,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Two 20-minute presentations (1 per term) on an assigned or selected topic. The purpose is to research a subject and present to a peer audience the essence of the subject investigated. Development of presentation and communication skills at a professional level is stressed and rapport with the industry will be established through guest speakers.
FDSC,495N2,Food Science Seminar.,1,Fall 2025,FDSC 495,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),See FDSC 495N1 for course description.
FDSC,497,Professional Seminar: Food.,1,Fall 2025; Winter 2026,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),A capstone course which requires a student to research a topic relevant to an industrial aspect of Food Science; prepare a report and communicate that information to a peer audience in a succinct and professional manner.
FDSC,515,Enzymology.,3,Winter 2026,FDSC 211;FDSC 233;LSCI 211,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Selected advanced topics on the biophysical and kinetic aspects of enzymatic reactions; particularly the fundamentals and applications of laws of biothermodynamics; biochemical equilibrium; electrochemistry and biochemical kinetics as related to the enzymatic reactions.
FDSC,516,Flavour Chemistry.,3,Winter 2026,FDSC 305,FDSC 410,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The chemistry of the flavour constituents of foods; thermal and enzymatic generation; mechanistic pathways of formation; analysis synthesis and applications in food.
FDSC,519,Advanced Food Processing.,3,Winter 2026,FDSC 330,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Advanced technologies associated with food processing studied in more detail. Topics include food irradiation; reverse osmosis; super critical fluid extraction and extrusion.
FDSC,520,Biophysical Chemistry of Food.,3,Fall 2025,FDSC 233,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),This course will cover recent advances in the application of spectroscopic techniques; including infrared; Raman; near-infrared; circular dichroism; and fluorescence spectroscopy; to the study of biomolecules of relevance to food. Particular emphasis will be placed on the molecular basis of structure-function and structure-functionality relationships.
FDSC,525,Food Quality Assurance.,3,Winter 2026,AEMA 310,FDSC 425,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The principles and practices required for the development; maintenance and monitoring of systems for food quality and food safety. The concepts and practices of Hazard Analysis Critical Control Point; ISO 9000; Total Quality Management; Statistical Sampling Plans; Statistical Process Control; Tools of Quality; Government Regulations.
FDSC,536,Food Traceability.,3,Winter 2026,FDSC 425,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Concepts and processes associated with the identification; tracking and tracing food forward and backward through the food continuum.
FDSC,537,Nutraceutical Chemistry.,3,Fall 2025,FDSC 211;FDSC 230;FDSC 233;LSCI 211,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),The origin; classification; mechanism of action and chemical properties of potential and established nutraceutical compounds and their applications in functional foods.
FDSC,538,Food Science in Perspective.,3,Fall 2025,,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Food industry; food properties; nutritive aspects; quality factors; and key preservation processes; with self-study linking these elements directly to specific commodities and product groups; their characteristics; chemistry and distinct manufacturing processes.
FDSC,540,Sensory Evaluation of Foods.,3,Fall 2025,FDSC 305;NUTR 346,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),Principles and procedures for sensory evaluation of food products; applications of sensory tests; their strengths and weaknesses; factors affecting their responses; data analysis and interpretation of results. Analysis of sensory data in relation to the instrumental analyses will also be emphasized.
FDSC,545,Advances in Food Microbiology.,3,Winter 2026,LSCI 230;MICR 230,,Food Science&Agr.Chemistry (Faculty of Agric Environ Sci),An advanced level food microbiology course providing a perspective on advanced topics in food microbiology (microbial biofilms; antimicrobial resistance; bacterial endospores) and describing the fundamental principles of advanced techniques in food microbiology (microbiological; biochemical; immunological; genetics methods).
FMT4,001,Fall Stage (152-VSA-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are to familiarize students with the workplace functions of a farm manager as well as the conditions under which they are exercised. Through classroom activities and a one-week internship on an agricultural enterprise other than the home farm or business; students are exposed to the job of a farm manager and the potential for entrepreneurial initiatives.
FMT4,002,Soil Tillage (152-VSB-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),In this course students will acquire the theoretical knowledge and practical skills necessary for preparing a soil for seeding. This is done by studying soil characteristics; equipment design; common tillage systems and by extensive practical sessions with different tillage equipment. The students will also have to demonstrate an accurate and ever-present knowledge of the safety rules that apply on the farm and on the road.
FMT4,003,Information Management (152-VSC-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Beginner-level computing and information management course.  Topic covered include Windows and its accessory programs; Internet use and search engines; Word processing (Word) ; electronic spreadsheets (Excel) ; computer graphics and presentation (PowerPoint).  Library and online search skills and an exposition to efficient work methods will be presented.
FMT4,004,Animal Physiology and Anatomy (152-VSD-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are descriptions of the main anatomical components of animal physiology. Emphases is placed on the following components: hooves;  nervous system; digestive system; reproductive system; urinary system & mammary systems. Applications cover common farm livestock.
FMT4,005,Introduction to Plant Science (152-VSE-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Basic concepts of plant anatomy; morphology; classification and physiology are used to solve practical problems in crop production. Identification and classification of plants; including crops and weeds.  Growth stages of plants; from seed through vegetative growth and flowering to harvest. Study of the physiological functions of plants including mineral nutrition; water relations; photosynthesis; respiration; reproduction; tropisms and effects of climate. Identification of main types of crop pests.  Relationships between the physiology of plants and farming practices.
FMT4,006,Pesticides and the Environment (152-VSF-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),This course will present students with the opportunity to obtain an adequate understanding of the environmental and health risks associated with the use of pesticides; of the laws and regulations governing their use and of the methods that can be used to mitigate these risks. Several labs will deal with the methods used to correctly set up and operate pesticide application equipment.
FMT4,007,Health and Safety (152-VSG-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Students will be involved in the apprenticeship of safe livestock handling techniques; and of the techniques that can be used to reduce the risks associated with dangerous substances and machinery and equipment. Included in the course is also a first-aid and CPR training (additional fee of $85.00) aimed particularly at the farming environment. Real or fictitious cases; measurement tools; safety kits; relevant documentation; product labels; and environmental; health and safety regulations and rules will be discussed and used.
FMT4,008,Animal Genetics and Nutrition (152-VSH-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Introduction to animal breeding principles and nutrition. Emphasis is placed on improving population genetic potential and modes of genetic transmission. Provided is the importance of feed intake; proteins; carbohydrates; lipids; minerals & vitamins in livestock nutrition. Students are exposed to the basics of livestock ration balancing.
FMT4,009,Soil Fertility (152-VSJ-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are the interpretation of soil fertilization practices and amendments for crop production; in relation to the physical; chemical and biological characteristics of soils. Topics discussed include soil sampling; soil test reports; soil pH and liming; nutrient management and environmental concerns; sources of nutrients; microbe-soil and soil-plant interactions.
FMT4,010,Winter Stage (152-VSK-MC).,1,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are to develop the skills needed to analyze the operations; to determine the performance criteria that are related to the workplace functions of the farm manager and establish the relationships with the critical skills and knowledge required for their successful completion. Classroom activities and a one-week internship on an agricultural enterprise other than the home farm or business; expose the students to operations that are normally undertaken by farm managers during the winter months.
FMT4,011,Farm Accounting (152-VSL-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),This course will cover the fundamentals of accounting with specific reference to agricultural enterprises and their particularities.  A wide range of topics will be covered including accounting principles; book-keeping methods; tracking of inventory; depreciation.  Preparation and presentation of financial statements and comprehension of financial information when presented from both a financial and a managerial perspective will be done throughout the semester.
FMT4,012,Machinery Maintenance (152-VSM-MC).,1,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Students will learn how to make the management decisions involved with the machinery fleet of an agricultural enterprise. These decisions will include initial selection of machines; systematic evaluation of individual machines and machine replacement. Decisions will involve field capacity and economic considerations within the context of the agricultural enterprise.
FMT4,013,Agricultural Internship (152-VSN-MC).,2,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),During a 13-week summer internship on an agricultural enterprise other than the home farm or business; students analyze the tasks and management operations that are a function of the agricultural enterprise manager and determine the performance criteria used for each operation. Students; by working; completing the tasks and asking questions; establish the relationships between the critical skills and knowledge required for successful execution of the various tasks and the position of each task within the overall management of the enterprise.
FMT4,013D1,Agricultural Internship (152-VSN-MC).,1,Summer 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),See FMT4 013 for course description.
FMT4,013D2,Agricultural Internship (152-VSN-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),See FMT4 013 for course description.
FMT4,014,Marketing Strategies (152-VSP-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives of this course are to cover introductory marketing; market structures as well as basic economic principles in order to better understand the different marketing strategies occurring in the agri-food sector.  An introduction to microeconomics and market structures will develop toward the different marketing channels agricultural producers are exposed as well as value chain management.
FMT4,015,Forest Management (152-VSQ-MC).,1,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),N/A
FMT4,016,Budgeting and Administration (152-VSR-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),The objectives of this course are to produce; interpret and understand all of the budgets necessary for the operations of an agricultural business.  These budgets include whole farm budgets; partial budgets; enterprise budgets; investment budgets and cash flow budgets.  Exploration of basic concepts of financial management and the concepts of credit; time value of money and loan structure.  An introduction to macroeconomic concepts will be delivered through the notion of exchange rates; unemployment; and economic cycles.  Finally; activities geared toward the development of a business plan and strategic analysis of the business will be covered.
FMT4,017,Agricultural Systems (152-VST-MC).,1,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),An overview of the scientific; political; social and cultural aspects of agriculture and food.  Topics discussed include agricultural sustainability; local food; food security; urban agriculture; permaculture; biodynamic and organic agriculture.  Emphasis is on Canadian issues and perspectives.
FMT4,018,Enterprise Management 1 (152-VSU-MC).,2,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are to develop students’ ability to analyze the management practices; human resources; business operations; and the future potential for entrepreneurial initiatives; of the home agricultural enterprise or another agricultural enterprise during the 13-week summer internship.
FMT4,018D1,Enterprise Management 1 (152-VSU-MC).,1,Summer 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),See FMT4 018 for course description.
FMT4,018D2,Enterprise Management 1 (152-VSU-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),See FMT4 018 for course description.
FMT4,019,Nutrient Management Plan (152-VSV-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are to familiarize students with the environmental laws and regulations that oversee the development of a Nutrient Management Plan. Collect pertinent data for the realization of their own five year nutrient management plan; along with the nutrient management strategies selected to reduce the environmental impact of the agricultural activities of the farm.
FMT4,020,Conservation of Soil and Water (152-VSW-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Students will apply principles of soil and water conservation. The nature of the hydrologic cycle and the needs for soil and water conservation in eastern Canada will be examined. Surface drainage systems (grassed waterways; surface inlets) and water table management systems (subsurface drainage; control structures; and sub-irrigation) will be covered. The causes of soil degradation through compaction; wind erosion; water erosion; soil acidification; organic matter losses and the appropriate corrective action will be examined. The course uses engineering plans; provincial recommendations; and real situations.
FMT4,021,Enterprise Management 2 (152-VSX-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),The focus of Enterprise Management 2 will be at the strategic level. Students will build on existing knowledge to examine the steps necessary to prepare a management and business plan for their agricultural enterprise. They will be introduced to the development process of a farming business. The links between technical; financial; and economical aspect will be made. Students will be exposed to external factors of a farming business through the use of a three-day field trip and guest speakers from the agricultural establishment.
FMT4,022,Equipment Management (152-VSY-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Students will learn how to maintain hand tools and agricultural machinery. They will learn to develop a regular maintenance program; design and equip a maintenance workshop; as well as plan for machinery storage. They will learn basic repair and maintenance skills such as: electric and gas welding; cold and hot metal working; and performing cleaning and lubrification of machine components. The students will also learn about properties of materials which are used in agricultural applications.
FMT4,023,Building Management (152-VSZ-MC).,1,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Students will learn how to maintain agricultural structures. They will learn how to develop a regular maintenance program for residential and production buildings. They will learn skills needed to perform basic repair maintenance of buildings such as carpentry; plumbing; electrical; and the use of power tools. The students will learn how to keep good maintenance records and also learn about the properties of materials related to agricultural structure maintenance.
FMT4,024,Farm Building Development (152-VTA-MC).,1,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Students will acquire the skills necessary to plan the future development of their farm yard and agricultural buildings. They will study techniques for analyzing the suitability of the current buildings; the current and future needs of the enterprise and the relevant environmental legislation and zoning laws. Students will learn to use building and site plans; as well as acquire a basic knowledge of engineering design.
FMT4,025,Enterprise Management 3 (152-VTB-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),The capstone course for FMT students is the Farm Project. A comprehensive 5 year business plan for either their home farms or for a startup operation will be produced by students. They do a detailed technical and financial analysis of their current situation; develop managerial and capital projects to improve the operation; and describe the financial impacts that their plans will have on the farm for the coming five years. The projects will then be defended in front of a marking committee composed of FMT staff.  This course includes the final requirement of the collegial comprehensive assessment.
FMT4,026,Human Resources  (152-VTC-MC).,1,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),The objective is to understand human resource management techniques in agriculture. This includes being able to plan the manpower needs of the agricultural enterprise; by the month and by the year. Describe the principal tasks and work conditions; explain the steps in seeking farm and agricultural employees and prepare the payroll for employees. It also includes define the communication mechanisms between the owners; and with the employees as well as farm transfer from a financial; human and organizational standpoint.
FMT4,027,Precision Agriculture (152-VTD-MC).,1,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Students will be introduced to the basic elements of precision farming; including Global Positioning Systems and yield monitors; soil sampling strategies; remotely sensed data; Geographic Information Systems and variable rate technologies. Using real case studies and common software; students will learn to develop and analyze maps of yields and soil properties; diagnose the causes of yield variability; develop appropriate intervention strategies; and assess the potential cost implications for their farms.
FMT4,028,Dairy Replacement Management (152-VTE-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Topics discussed are birth; weaning; heifer selection; nutrition requirements; mastitis prevention and reproduction management within a modern dairy calf and heifer business. Students are exposed to a nutritional software as well as cost of raising spreadsheets.
FMT4,029,Dairy Performance Management (152-VTF-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Topics discussed are dry cow; fresh cow; forage quality; optimizing milk production; mastitis prevention and reproduction within a modern dairy herd enterprise. Students are exposed to nutritional software as well evaluating an in-depth dairy farm analysis.
FMT4,030,Swine and Poultry Management (152-VTG-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are descriptions and analysis of the main profit components of the swine and poultry sectors. Emphases are placed on the following components: nutritional requirements; labor efficiency; marketing options; genetic selection and herd health.  Students are exposed to a feeding trial in each sector.
FMT4,031,Beef and Sheep Management (152-VTH-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Objectives are descriptions and analysis of the main profit components of the beef and sheep sectors. Emphases are placed on the following components: reproductive efficiency; nutritional requirements; labor efficiency; marketing options and herd health.  Applications cover modern beef and sheep businesses in eastern Canada.
FMT4,032,Independent Study in Animal Production(152-VTJ-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),1 hour meetings & 7 hours independent work per week.  Pre-requisites: FMT4-004 and FMT4-008 as well as at least one livestock management course (FMT4-028; FMT4-029; FMT4-030 or FMT4-031); students must also have a minimum cumulative weighted average of 80%.  This course covers livestock production sectors not covered in Year 2 livestock management courses and requires independent study; the actual study plan will be determined case-by-case. Topics include industry benchmarks; nutrition; genetics; reproduction; economics of production and diseases.  May also include farm visits; marketing strategies and developing a potential business plan; etc.  Registration in the course is subject to approval by the Academic Advisor.
FMT4,033,Vegetable and Fruit Crops (152-VTK-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Planning; planting; growth; harvest and storage of various field-grown vegetables and fruits.  Vegetables (cultivar selection; production methods; crop rotation; physiology; pests and diseases; etc.): tomatoes;  peppers;  pumpkins; cabbage; broccoli; lettuce; onions; carrots; sweet corn; potatoes and other vegetables and herbs. Fruits (site selection; cultivar selection; production methods; physiology; pests and diseases; etc.): apples; strawberries; raspberries; blueberries; grapes and other fruits.  Both organic and conventional farming methods are emphasized.
FMT4,034,Greenhouse Crop Production (152-VTL-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),Planning; planting; growth; harvest and storage of various greenhouse flowers and vegetables.  Greenhouse structures; control of the greenhouse environment (heating; cooling; lighting; humidity); hydroponics; substrates; fertilization; irrigation; pest and disease management.  Production methods of greenhouse flowers (potted flowers; cut flowers; bedding plants) and greenhouse vegetables (tomatoes; cucumbers; lettuce; etc.). Both organic and conventional farming methods are emphasized.
FMT4,035,Field Crop Management 1 (152-VTM-MC).,2,Fall 2025,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),During this course; students will learn and execute the tasks required in the production of field crops. Students will develop an understanding of the techniques involved as well as the impact of these techniques on crop-environment relationships and on environmental protection. This involves the planning and execution of the tasks to be done; an evaluation of the quality of the work and the preparation of an adequate crop production database. This course will use lectures and practical work with as much outside work as weather conditions will permit.
FMT4,036,Field Crop Management 2 (152-VTN-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),During this course; students will be preparing an environmentally-friendly cropping plan on a mixed crop and animal production farm. Students will develop an understanding of crop biology; crop production systems; crop-environment relationships; environmental protection; crop budgeting; on-farm research and marketing. Students will therefore integrate all aspects of field crop production into a coherent cropping plan. This includes the use of a decision-making process; planning of work to be done; a method for evaluating the results and the use of an efficient record-keeping system. Labs and interactive lectures will be used to achieve the goals of the course.
FMT4,037,Independent Study in Crop Production (152-VTP-MC).,2,Winter 2026,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),1 hour meetings & 7 hours independent work per week.  Pre-requisites: FMT4-005 and FMT4-009 as well as at least one crop production course (FMT4-033; FMT4-034; FMT4-035 or FMT4-036); students must also have a minimum cumulative weighted average of 80%.  This course covers crops or groups of crops not covered in other crop production courses and requires independent study; the actual study plan will be determined case-by-case. Topics include planning; production methods; planting; growth; harvest and storage of crops; control of pests and diseases.  May also include site selection; cultivar selection; crop rotation; physiology; etc.  Registration in the course is subject to approval by the Academic Advisor.
FMTP,010,Farm Business Management 1 (152-010-MC).,2,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),This course will introduce the students to the fundamentals of accounting with specific reference to farm operations. It will also present  the necessary tools for the development of an adequate record-keeping system for a farm business operation and give the students the necessary skills to prepare financial statements.  In addition; students will be able to handle the daily administrative business responsibilities of a farm manager/operator.  This includes monitoring resources such as taking care of banking functions; invoice payment and filing; choosing suppliers and business insurance along with keeping track of stocks and inventories. The use of  computer software will be employed to facilitate accounting and administrative functions.
FMTP,012,Farm Practice 3 (152-012-MC).,7,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),This course is the second part of the process initiated in Farm Practice 2 by which students analyze the tasks and operations that are related to the workplace functions of the farm manager and establish the relationships with the critical skills and knowledge required for their successful execution. Students undertake a 13-week summer internship on the farm selected in Farm Practice 2 during which they identify the conditions under which the operations are executed and determine the performance criteria used for each task associated with the workplace functions.  They evaluate the relative importance of each task in the work process.  Students report on their experience in writing during the summer and during a formal presentation to the class upon their return.
FMTP,013,Farm Business Management 2 (152-013-MC).,2,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),At the end of this course; students will be able to produce; interpret and understand all of the budgets necessary for the operation of an agricultural business. These budgets include: whole farm budgets; partial budgets; enterprise budgets; investment budgets and cash flow budgets. Students will explore credit cost estimation; taking into consideration the determinant factors of influence. Students will establish a financing program for an agricultural enterprise. This will include producing an investment plan for the development of the agricultural business. Students will investigate the concepts of the time value of money. Collateral value will be assessed in relation to loan requirements. The principal conditions and steps of the loan negotiation process will be described. Students will also be examine risk management tool available to agricultural enterprise; both internal and external. Finally students will begin to gather the information process in preparation of their farm project.
FMTP,016,Agro-Environmental Fertilization Plan 1 (152-016-MC).,2,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),In this first part of the Agro-Environmental Fertilization Plan course; students will be introduced to the environmental laws and regulations that oversee the development of the Agro-Environmental Fertilization Plan. Students will be introduced to the components of the AEFP and will learn how to collect pertinent data for the realization of their own plan.  Students will also learn how to keep registries for fertilizer and manure spreading on their farms.  The management of manure for odour control will also be discussed.
FMTP,020,Agro-Environmental Fertilization Plan 2 (152-020-MC).,1,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),In this second part of the Agro-Environmental Fertilization Plan course students will develop their own AEFP from the information they gathered on their farm during the during previous summer.  They will be introduced to the use of a software program designed for the AEFP. Students will develop a five-year plan based on the production objectives of the farm taking into account its initial status and the resources that are available.  A five-year total nutrient budget for the enterprise will also be presented along with the nutrient management strategies selected to reduce the environmental impact of the agricultural activities of the farm.
FMTP,022,Farm Business Management 3 (152-022-MC).,2,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),The focus of Farm Business Management 3 will be at the strategic level. Students will examine the steps necessary to prepare a business plan for an agricultural enterrpise. They will be introduced to the development process of a farming business. The links between technical; financial; and economical aspect will be made. During this course students will discover the tax liabilities and laws as they pertain to a farming business in the province of Quebec; which will include a brief introduction to the Quebec Civil Code. Students will be exposed to external factors of a farming business through the use of a three-day field trip and guest speakers from the agricultural establishment. Students will continue the information gathering process which began in Farm Business Management 2.
FMTP,023,Agricultural Marketing (152-023-MC).,2,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),The goal of this course is to improve students' skills needed for marketing agricultural products and services. This course covers all types of marketing; from direct sales and on-farm marketing to wholesale channels; auctions and exports. Students will study examples of marketing systems used for various agricultural commodities and create a marketing plan (product; price; promotion; "place" and public image) for a particular product or service. They will also improve their skills in sales and customer relations.
FMTP,026,Management of Human Resources (152-026-MC).,1,,,,Farm Mgmt & Technology Program (Faculty of Agric Environ Sci),At the end of this course; students will be able to apply human resource management techniques in agriculture. This includes being able to plan the manpower needs of the agricultural enterprise; by the month and by the year. Students will be able to describe the principal tasks and work conditions; explain the steps in seeking farm and agricultural employees and prepare the payroll for employees. Students must be able to describe the communication mechanisms between the owners; and with the employees.  Students will learn to apply a method of worker supervision and be able to give an evaluation of employees work.
