Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
NUR1,431,Community Health Nursing Practicum.,3,Summer 2025; Fall 2025; Winter 2026,NUR1 327,,Ingram School of Nursing (Ingram School of Nursing),In this clinical course; students will apply the guiding principles and values of primary health care through the application of the community health nursing process using capacity building and strength based approach in partnership with individuals; families and groups within the health care system leading to enhanced competencies in prevention; health protection; maintenance; restoration and palliation.
NUR1,432,Community Health Nursing Project.,3,Fall 2025; Winter 2026,NUR1 327;NUR1 434;NUR1 435,,Ingram School of Nursing (Ingram School of Nursing),In this clinical course; students will apply the guiding principles and values of primary health care through the application of the community health nursing process using capacity building and strength based approach in partnership with populations and communities outside the health care system leading to a health promotion project.
NUR1,434,Critical Care Nursing Practicum.,4,Summer 2025; Fall 2025,NUR1 320;NUR1 327;NUR1 339,NUR1 334,Ingram School of Nursing (Ingram School of Nursing),Advancing nursing practice through clinical and research activities. Hospital-based studies involve planning and providing direct patient care; one-to-one discussions with their clinical teacher/preceptor; peer discussions; and clinical rounds; with the goal of enhancing the breadth and depth of critical thinking and clinical decision-making. 
NUR1,435,Ambassador Critical Care Practicum.,4,,NUR1 320;NUR1 327;NUR1 339,,Ingram School of Nursing (Ingram School of Nursing),This clinical nursing experience offers students an opportunity to consolidate their critical care knowledge and assessment skills in clinical settings outside the McGill University Teaching Hospital Network.
NUR1,529,Critical Care Nursing.,4,Winter 2026,NUR1 424;NUR1 431;NUR1 432,,Ingram School of Nursing (Ingram School of Nursing),This intensive clinical nursing experience focuses on the assessment and care of individuals and their families dealing with a critical and potentially life threatening health event.
NUR1,530,Nursing Practice Consolidation.,5,Winter 2026,NUR1 431;NUR1 432,,Ingram School of Nursing (Ingram School of Nursing),This clinical nursing experience offers students an opportunity to consolidate their knowledge and assessment skills in either community nursing or critical care.
NUR1,531,Ambassador Nursing Practice Consolidation.,5,,NUR1 432,,Ingram School of Nursing (Ingram School of Nursing),This clinical nursing experience offers students an opportunity to consolidate their knowledge and assessment skills in either community nursing or critical care in clinical settings outside the McGill University.
NUR1,548,Introduction to Telehealth Nursing.,3,,NUR1 331;NUR2 511,,Ingram School of Nursing (Ingram School of Nursing),Introduction to the clinical; technological; administrative and ethical legal aspects of telehealth nursing.
NUR2,209,Human Physiology for Health Care 1.,3,,BIOL 111;BIOL 112;CHEM 110;CHEM 120;CHEM 212,,Ingram School of Nursing (Ingram School of Nursing),The study of human physiology including healthy functioning of different organ systems such as immunological; hematological; and neurological. Exploration of some updates and advanced topics in the field of human physiology such as epigenetics; differences between stem cells and artificial cells and discrete specific immune responses. Emphasis will be on linking understanding of these concepts to maintain; promote and enhance overall health and well-being.
NUR2,210,Human Physiology for Health Care 2 .,3,,NUR2 209,,Ingram School of Nursing (Ingram School of Nursing),The study of human physiology including healthy functioning of different organ systems such as cardiovascular; renal; and reproductive. Exploration of some updates and advanced topics in the field of human physiology such as chronobiology; sport physiology and the physiological mechanism of aging. Emphasis will be on linking understanding of these concepts to maintain; promote and enhance overall health and well-being. 
NUR2,500,Integrated Health Sciences 1.,4,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),This integrated health sciences course will focus on the study of the pathophysiologic alterations in health across the lifespan; looking at selected diseases and pharmacotherapy that are most prevalent in North America. It will explore concepts of disease causation: acquired; immune; infectious; carcinogenic; genetic; and biochemical alterations in health in selected body systems with an emphasis on etiology; cellular and systemic pathophysiologic responses; clinical manifestations; diagnostic; and pharmacological treatment modalities. A focus on drug mechanisms of action; pharmacodynamics; pharmacokinetics; pharmacotherapeutics; patient safety and professional nursing responsibilities in drug administration will also be covered. Hematologic; musculoskeletal; cardiac; neurological integumentary and multiple interacting systems with an emphasis on etiology; cellular and systemic pathophysiologic responses; clinical manifestations; diagnostic; and treatment modalities will be reviewed. 
NUR2,501,Integrated Health Sciences 2.,4,Winter 2026,,,Ingram School of Nursing (Ingram School of Nursing),This course will build on previous knowledge from NUR2 500 and focus on the study of the pathophysiologic alterations in health across the lifespan; looking at selected diseases that are the most prevalent in North America. Namely examining illness and diseases of the reproductive; endocrine; renal; urologic and digestive systems as well as mental health illness. A focus on drug mechanisms of action; pharmacodynamics; pharmacokinetics; pharmacotherapeutics; patient safety and professional nursing responsibilities in drug administration related to these pathophysiologic alterations in health will be reviewed.
NUR2,510,Practice of Nursing 1.,3,Fall 2025,,NUR2 511,Ingram School of Nursing (Ingram School of Nursing),Introduction to the nursing profession; including the principles of strength-based nursing care and the study of concepts; values and approaches basic to nursing. Examination of the application to practice and development of health promotion interventions with people in later life and with a particular focus on healthy aging and rehabilitation.
NUR2,511,Practice of Nursing 2.,3,Winter 2026,,NUR2 511,Ingram School of Nursing (Ingram School of Nursing),An exploration of how families cope with the transition of expected and unexpected life events with a focus on the essential qualities of the nursing therapeutic relationship and the impact it has on individual/family outcomes; including strength-based nursing care. Integration of family-centered; health-centered and collaborative care. Nurses’ strengths of mindset; knowledge and knowing; relationships and advocacy. Values; beliefs and attitudes in relation to parenting; breast-feeding; role acquisition and mental health.
NUR2,512,Practice and Theory in Nursing.,4,Summer 2025,NUR2 514,,Ingram School of Nursing (Ingram School of Nursing),Learning to nurse patients in acute care settings; who are experiencing a variety of common illness-related problems.
NUR2,513,Introduction to Nursing Care.,4,Fall 2025,,NUR2 513,Ingram School of Nursing (Ingram School of Nursing),Clinical field experiences provide opportunities for students to apply the knowledge; concepts and approaches learned in nursing and allied health courses. Learning to promote health during normative and non-normative life events is a major focus. This includes the practice and development of biophysical; interpersonal and technical nursing skills. In addition; field experiences enable students to demonstrate leadership; self-direction and professionalism in their interactions with clients and families as well as in their work with professional colleagues from nursing and other disciplines.
NUR2,514,Introduction to Nursing 2.,4,Winter 2026,NUR2 513,NUR2 514,Ingram School of Nursing (Ingram School of Nursing),This course aims to include a wide range of concepts related to developmental issues; safety; culture; working with the family as the unit of care and coping with acute illness. Strength-based nursing; nursing process; systematic assessment; illness specific management; ethical issues and developing knowledge specific to the clinical area will guide the student’s learning. The field experiences enable students to continue to develop a strengthbased patient family approach to promote health during a normative life event (maternal-child) and a non-normative life events (mental health/illness crisis).
NUR2,515,Applied Statistics for Nursing.,3,Fall 2025,PSYC 204,,Ingram School of Nursing (Ingram School of Nursing),Principles of data analysis and statistical inference with an emphasis on the utilization and interpretation of analysis of variance and regression procedures in nursing research. An additional emphasis will be on critiquing data analysis in current nursing research articles.
NUR2,516,Perspectives on Global Health.,3,Winter 2026,,,Ingram School of Nursing (Faculty of Medicine & Hlth Sci),An overview of the main issues in global health studies; approaches by which to understand these issues; and the importance of making reasoned links between the key global health studies concepts.
NUR2,517,Nursing Clinical Skills Laboratory 1.,1,Fall 2025,,NUR2 513,Ingram School of Nursing (Ingram School of Nursing),This laboratory course addresses a range of clinical skills that support health and healing capacities in adults.
NUR2,518,Nursing Clinical Skills Laboratory 2.,1,Winter 2026,,NUR2 514,Ingram School of Nursing (Ingram School of Nursing),This laboratory course addresses a range of clinical skills that support health and healing capacities in adults and newborns.
NUR2,519,Nursing Clinical Skills Laboratory 3.,1,Summer 2025,,,Ingram School of Nursing (Ingram School of Nursing),Illness management clinical technical skills; including risks and patient safety issues associated with the procedure; the infection prevention and control guidelines required to perform the skill; fine and gross psychomotor skills relative to performing the procedure; and sensitivity to the patient experience related to the procedure.
NUR2,521,Wound Care 1.,1,Summer 2025,,,Ingram School of Nursing (Ingram School of Nursing),The introductory principles of assessment and evidence-informed management of chronic and acute wounds in the clinical and community setting. Pressure ulcers; venous leg ulcers; wound infections; wound care products; compression and other types of chronic wounds will be covered along with appropriate treatment options. Nutrition and healing factors will also be explored. The expanded professional and legal scope practice and the role of the multidisciplinary team in managing complex wound care and patient and family teaching and education strategies to support health and healing will be foundational. 
NUR2,533,Fundamentals of Digital Health.,3,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),Comprehensive introduction to digital health. Critical exploration of current and emerging digital health technologies and their implications for supporting and improving health outcomes. Emphasis on understanding the challenges and opportunities digital health presents; as well as ethical and equity considerations to guide the use of these technologies. 
NUR2,534,Health Assessment/Anatomy 1.,3,Fall 2025,,,Ingram School of Nursing (Ingram School of Nursing),This course develops knowledge and skills required to perform a health history and complete health and physical assessment across the lifespan. Human anatomy will be integrated throughout.
NUR2,535,Health Assessment/Anatomy 2.,3,Winter 2026,,,Ingram School of Nursing (Ingram School of Nursing),The skills and techniques of effective and comprehensive health and physical assessment.
NUR2,590,Introduction to Nursing Theories and Models.,2,,,,Ingram School of Nursing (Ingram School of Nursing),In this course; students will explore the philosophical underpinnings and the evolution of nursing knowledge as a science and an art. Using seminar time as an opportunity for reflection and discussion; the student will analyze and define the interrelationships between a variety of nursing theories; models; and concepts; and will explore the root of his/her own perspective on nursing practice. This course provides an overview of various world views that influence knowledge creation and development within nursing practice. Emphasis will be placed on the McGill model of Nursing and its application to guide approach and practice within the nursing process.
NUR2,591,Introduction to Graduate Practice.,4,,,,Ingram School of Nursing (Ingram School of Nursing),This course provides an opportunity for international students with an undergraduate degree in Nursing to be introduced to advanced practice nursing roles within a variety of clinical settings. Students will acquire the knowledge; skills and values necessary for advanced practice nursing through exposure to preceptored clinical experiences. This clinical experience will help students to develop clinical reasoning and judgment in complex clinical situations.
OBGY,401,Obstetrics and Gynecology Clerkship.,6,Summer 2025,,,Obstetrics & Gynecology (Faculty of Medicine & Hlth Sci),During the obstetrics and gynecology course; students will participate in a variety of experiences to learn the knowledge; skills and attitudes relevant to health care for women. The major goals of the clerkship are to introduce students to the broad range of skills and knowledge encompassed in the specialty of obstetrics and gynecology; to demonstrate the interrelationship of specialty and primary care in the care of women across the life span; to provide students with the ability to address common inpatient and outpatient health problems of women; and to demonstrate the obstetrician-gynecologists’ interactions with other providers of medical care to achieve optimal benefit in the care of women.
OCC1,245,Introduction to Professional Practice 1.,3,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Introduction to Occupational Therapy through interactive seminars.
OCC1,443,Constructing Mental Health.,3,Winter 2026,OCC1 245;POTH 250,,Phys and Occ Therapy (School of Phys & Occ Therapy),This course provides foundational knowledge for occupational therapy practice in psychiatry from a historical and critical perspective. Students will have the opportunity to develop mental health literacy; and apply previously learned concepts for occupation-focused reasoning in the domain of mental illness and mental health.
OCC1,450,Enabling Leisure Occupations.,3,Fall 2025,OCC1 245;POTH 250,,Phys and Occ Therapy (School of Phys & Occ Therapy),An examination of the concepts of leisure and play as occupations throughout the lifespan. Students will explore a variety of adapted leisure activities including those available within local community organizations and will appreciate the role of occupational therapy in; and importance of; enabling leisure occupations.
OCC1,500D1,Pre-Clinical Practicum Seminar.,0,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),This compulsory seminar course will comprise 5 pre-clinical seminars of two hours each to be offered in the U3/QY year during the Fall term (one seminar; total of 2 hrs) and during the Winter term (4 seminars; total of 8 hrs). This course is a prerequisite for Clinical Practicum 1 and 2 (OCC1 501 and OCC1 502).
OCC1,500D2,Pre-Clinical Practicum Seminar.,0,Winter 2026,OCC1 500,,Phys and Occ Therapy (School of Phys & Occ Therapy),This compulsory seminar course will comprise 5 pre-clinical seminars of two hours each to be offered in the U3/QY year during the Fall term (one seminar; total of 2 hrs) and during the Winter term (4 seminars; total of 8 hrs). This course is a prerequisite for Clinical Practicum 1 and 2 (OCC1 501 and OCC1 502).
OCC1,501,Clinical Practicum 1.,7,Summer 2025,OCC1 545;OCC1 546;OCC1 547;OCC1 548;OCC1 549;OCC1 550;OCC1 551,,Phys and Occ Therapy (School of Phys & Occ Therapy),First supervised clinical practicum. Introduction to history taking; clinical reasoning; assessment and treatment for physical and psychiatric conditions.
OCC1,502,Clinical Practicum 2.,7,Summer 2025; Winter 2026,OCC1 501,,Phys and Occ Therapy (School of Phys & Occ Therapy),Second supervised clinical practicum.
OCC1,503,Clinical Practicum 3.,8,Summer 2025; Fall 2025; Winter 2026,OCC1 502,,Phys and Occ Therapy (School of Phys & Occ Therapy),Third supervised clinical practicum.
OCC1,545,Therapeutic Strategies in OT 1.,8,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Evaluation; intervention and planning using a neuromuscular skeletal framework.
OCC1,547,Occupational Solutions 1.,6,Winter 2026,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Assessment and treatment of clients with disorders of the nervous system.
OCC1,548,Holistic Approaches in OT.,3,Winter 2026,,,Phys and Occ Therapy (School of Phys & Occ Therapy),The theory; principles of treatment; clinical reasoning and therapeutic use of activities in the OT intervention of acute and chronic medical and surgical conditions.
OCC1,549,Therapeutic Strategies in OT 2.,4,Winter 2026,OCC1 545,,Phys and Occ Therapy (School of Phys & Occ Therapy),Advanced Therapeutic Strategies for systemic and complex conditions.
OCC1,550,Enabling Human Occupation.,3,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Occupational performance (productivity; self-care; leisure) is examined through the Canadian Occupational Performance Model and the Model of Human Occupation; both of which focus on the interaction of the individual with the environment. Human performance is analyzed focusing on prevention of disability and/or restoration of function.
OCC1,551,Psychosocial Practice in OT.,3,Winter 2026,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Principles of basic psychosocial assessments and treatment approaches for psychiatric conditions.
OPTH,300,TCP Ophthalmology.,1,Summer 2025; Winter 2026; Summer 2026,,,Ophthalmology (Faculty of Medicine & Hlth Sci),This one-week course will teach the basics of ophthalmology through lectures and clinical encounters; with focus on the following topics: acute and chronic visual loss; trauma to the eye; the red eye and eye manifestations of systemic diseases (e.g. hypertension; diabetes). Students will learn basic eye exam skills; including how to assess visual acuity and use an ophthalmoscope and slit lamp.
PAED,301,TCP Pediatrics.,2,Summer 2025; Winter 2026; Summer 2026,,,Pediatrics (Faculty of Medicine & Hlth Sci),This two-week course provides the student with basic principles of pediatric care including pediatric-specific history-taking and physical exam skills as well as approach to common pediatric problems. Through structured learning activities; clinical encounters and self-directed learning; students will develop knowledge and skills that will prepare them for Clerkship.
PAED,401,Pediatrics Clerkship.,6,Summer 2025,,,Pediatrics (Faculty of Medicine & Hlth Sci),The course will cover aspects of growth; perinatology; morbidity-mortality in pediatrics; infections in children; and neurologic; physical and psychological development. The course will include participation in the medical assessment and management of children; supplemented by didactic teaching and self-directed learning.
PAED,401D1,Pediatrics Clerkship.,3,,,,Pediatrics (Faculty of Medicine & Hlth Sci),The course will cover aspects of growth; perinatology; morbidity-mortality in pediatrics; infections in children; and neurologic; physical and psychological development. The course will include participation in the medical assessment and management of children; supplemented by didactic teaching and self-directed learning.
PAED,401D2,Pediatrics Clerkship.,3,,PAED 401,,Pediatrics (Faculty of Medicine & Hlth Sci),See PAED 401D1 for course description.
PATH,504,Disease in Depth.,3,Fall 2025,PATH 300,,Pathology (Faculty of Medicine & Hlth Sci),Mechanisms controlling the cellular life cycle in normal versus disease states such as cancer; infectious disease; cardiovascular; neurodegenerative; and immune disorders.
PHAR,522D1,Fundamentals of Disease Therapy.,3,Fall 2025,FMED 525,,Pharmacology and Therapeutics (Faculty of Medicine & Hlth Sci),Basic physiology and pathology; including a macro-level overview of normal physiology and pathophysiology of selected organs.
PHAR,522D2,Fundamentals of Disease Therapy.,3,Winter 2026,FMED 525,,Pharmacology and Therapeutics (Faculty of Medicine & Hlth Sci),See course description in PHAR 522D1.
PHAR,524,Clinical Mentorship.,3,Winter 2026,FMED 525,,Pharmacology and Therapeutics (Faculty of Medicine & Hlth Sci),Interaction with clinicians and clinician scientists in the field of medicine and health sciences; focusing on understanding disease from their perspective.
PHTH,245,Introduction to Professional Practice 1.,3,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Physical therapy and its domains through promoting health and well-being of individuals across the life span.
PHTH,301,Sports Medicine  Practicum.,3,,ANAT 315;ANAT 316;PHGY 209;PHGY 210;PHTH 245;POTH 225;POTH 250,,Phys and Occ Therapy (School of Phys & Occ Therapy),This course is intended to provide students with a directed; practical experience in pre-event; on-field and post-event sports therapy interventions. Students will be introduced to current concepts in sports medicine. Students will work closely with at least one of the McGill varsity teams; as well as intra- and interprofessionally with the staff of the McGill Sport Medicine Clinic (including physiotherapists; athletic therapists; physicians; and other allied health-care professionals). 
PHTH,301D1,Sports Medicine  Practicum.,1,Fall 2025,ANAT 315;ANAT 316;PHGY 209;PHGY 210;PHTH 245;POTH 225;POTH 250,,Phys and Occ Therapy (School of Phys & Occ Therapy),This course is intended to provide students with a directed; practical experience in pre-event; on-field and post-event sports therapy interventions. Students will be introduced to current concepts in sports medicine. Students will work closely with at least one of the McGill varsity teams; as well as intra- and interprofessionally with the staff of the McGill Sport Medicine Clinic (including physiotherapists; athletic therapists; physicians; and other allied health-care professionals). 
PHTH,301D2,Sports Medicine Practicum.,1,Winter 2026,ANAT 315;ANAT 316;PHGY 209;PHGY 210;PHTH 301;PHTH 245;POTH 225;POTH 250,,Phys and Occ Therapy (School of Phys & Occ Therapy),See PHTH 301D1 for description.
PHTH,440,Clinical Exercise Physiology.,3,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Safe and effective prescription of exercise as a preventive and therapeutic tool in patients suffering from clinical conditions.
PHTH,450,Introduction to PT Clinical Practice.,3,Winter 2026,PHTH 245;POTH 250,,Phys and Occ Therapy (School of Phys & Occ Therapy),In this course; students will be introduced to clinical skills applicable to various physiotherapy domains of practice. Through clinical skills laboratories; self-directed learning; and interactive learning sessions; students will be developing observation skills; as well as analyzing normal and common deviant movements. They will also be introduced to the development of hypotheses to explain movement impairment. Throughout the course; emphasis will be put on palpation and patient handling skills.
PHTH,460,Introduction to Functional Movement.,3,Winter 2026,ANAT 315;ANAT 323;PHTH 440;POTH 225,,Phys and Occ Therapy (School of Phys & Occ Therapy),Introduction to the assessment and instruction of human functional movement patterns; including anatomy; physiology; and biomechanics. Principles of progressive functional resistance training. 
PHTH,482,Introduction to Health; Fitness and Lifestyle.,3,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Introduction to lifestyle concepts and practices; complementary to the scope of physiotherapy practice; which influence individual health and fitness. Topics include: physical activity; sedentary behaviour; diet; sleep; and psychological and mental wellbeing. Certain external factors that influence these concepts and practices; and approaches to promoting behavioural change.
PHTH,505D1,Physical Therapy Clinical Practicum Seminars,0,,,,Phys and Occ Therapy (School of Phys & Occ Therapy),How the seven entry to practice domains play out in clinical practice; including the resources available while on placement. The clinical education program requirements and preparatory activities; feedback and conflict management; the evaluation process concerning practice domains; the role of the Ordre professionnel de la Physiotherapie du Québec; and different associations in physiotherapy.
PHTH,505D2,Physical Therapy Clinical Practicum Seminars,0,,,,Phys and Occ Therapy (School of Phys & Occ Therapy),How the seven entry to practice domains play out in clinical practice; including the resources available while on placement. The clinical education program requirements and preparatory activities; feedback and conflict management; the evaluation process concerning practice domains; the role of the Ordre professionnel de la Physiotherapie du Québec; and different associations in physiotherapy.
PHTH,550,Physical Therapy Orthopedic Management.,7,Fall 2025,ANAT 315;EDKP 206;EDKP 395,,Phys and Occ Therapy (School of Phys & Occ Therapy),Evaluation and treatment in a neuromuscular framework.
PHTH,551,Physical Therapy Neurological Rehabilitation.,4,Fall 2025,ANAT 321;OCC1 335;PHTH 338;POTH 455,ANAT 321;OCC1 335;PHTH 338;POTH 455,Phys and Occ Therapy (School of Phys & Occ Therapy),Principles of neurorehabilitation motor learning and neuroplasticity including assessment and treatment.
PHTH,554,PT Cardiorespiratory Rehabilitation.,2,Fall 2025,ANAT 316;PHGY 209;PHTH 225;PHTH 440,,Phys and Occ Therapy (School of Phys & Occ Therapy),Introduction to the principles of cardiorespiratory physical therapy. Students will gain the necessary theoretical knowledge pertaining to the pathophysiology of various medical and surgical respiratory conditions as well as the practical skills needed for evaluating and treating such acute and chronic conditions. This course introduces students to the clinical decision making process involved in the planning; implementation and progression of a cardiorespiratory physiotherapy treatment program.
PHTH,560,Integrated Orthopedic Management.,0,Winter 2026,PHTH 550,,Phys and Occ Therapy (School of Phys & Occ Therapy),Assessment and treatment of patients with multiple comorbidities or multiple injuries that require a multidisciplinary approach; integrated intervention strategies; life-style changes; integration into the work force and/or reintegration into the community.
PHTH,561,Integrated Neurological Rehabilitation.,5,Winter 2026,PHTH 551,,Phys and Occ Therapy (School of Phys & Occ Therapy),PT assessment and treatment of clients with complex problems and/or multiple handicaps.
PHTH,564,Integrated Cardiorespiratory Rehabilitation.,3,Winter 2026,PHTH 554,,Phys and Occ Therapy (School of Phys & Occ Therapy),Building on previously learned knowledge of cardiorespiratory physiotherapy; students will gain conceptual and procedural knowledge and skills for the physiotherapy assessment and management of patients with various cardiovascular and respiratory conditions; patients undergoing lung/heart-lung transplantation; and critically ill patients managed in the intensive care unit (ICU). This course aims to enhance critical thinking and problem-solving skills in the area of cardiovascular and respiratory physiotherapy through interactive lectures as well as case-based labs run at the McGill Simulation center. 
PHTH,571,PT Clinical Practicum 1.,6,Summer 2025; Winter 2026,PHTH 550;PHTH 551;PHTH 552;PHTH 554;PHTH 564;PHTH 560;PHTH 561,,Phys and Occ Therapy (School of Phys & Occ Therapy),A first clinical practicum course.
PHTH,572,PT Clinical Practicum 2.,6,Summer 2025; Winter 2026,PHTH 571,,Phys and Occ Therapy (School of Phys & Occ Therapy),A second clinical practicum including advanced skills in assessment and treatment management in a core area of practice.
PHTH,573,PT Clinical Practicum 3.,7,Summer 2025; Fall 2025; Winter 2026,PHTH 571;PHTH 572,,Phys and Occ Therapy (School of Phys & Occ Therapy),Advanced assessment and treatment management in an area of practice.
POTH,204,Introduction to Statistics for OT/PT.,3,Fall 2025,,PSYC 204,Phys and Occ Therapy (School of Phys & Occ Therapy),Methods for describing data and testing theories for research and everyday use.
POTH,225,Introduction to Biomechanics in Rehabilitation Sciences.,3,Winter 2026,ANAT 315;PHGY 209,,Phys and Occ Therapy (School of Phys & Occ Therapy),The study of fundamentals of biomechanical analysis applied to the extremities and lumbar spine. The application of biomechanical principles to clinical and research situations.
POTH,250,Introduction to Professional Practice 2.,3,Winter 2026,,,Phys and Occ Therapy (School of Phys & Occ Therapy),This course addresses the fundamentals of professionalism and professional behavior; the principles of massage; professional touch; and basic profession-specific interviewing skills. Interviewing skills will be practiced with client-visits in the community. Cultural competence and its application to clinical practice; patient /therapist relationship; and web searching will be addressed.
POTH,305,Statistics for Experimental Design OT/PT,3,Winter 2026,POTH 204,PSYC 305,Phys and Occ Therapy (School of Phys & Occ Therapy),The statistical analysis of research data obtained from experimental designs; including introduction and review of basic statistical concepts; different types of analysis of variance (ANOVA) and simple and multiple linear regression.
POTH,401,Research Methods.,3,Winter 2026,,,Phys and Occ Therapy (School of Phys & Occ Therapy),A lecture and seminar course on the principles of and methods used in clinical and rehabilitation science research.
POTH,434,Musculoskeletal Biomechanics.,3,Winter 2026,,,Phys and Occ Therapy (School of Phys & Occ Therapy),Lecture-based course; discussing biomechanical properties of musculoskeletal tissues; mechanical factors involved in injury; and potential for adaptation and recovery. By reviewing fundamental principles of motion; biomechanics of motion is integrated with properties of biological tissues. Students learn how fundamental principles relate to injury; and to scientifically-based clinical evaluations and treatments.
POTH,446,Current Topics: Rehabilitation.,2,,,,Phys and Occ Therapy (School of Phys & Occ Therapy),A professional elective course given in a lecture/seminar/practical format as appropriate to a specialized rehabilitation topic. The student selects one theme from a list of current topic themes to be offered in that semester. The topic themes may change from year to year based on current and developing issues in rehabilitation.
POTH,455,Neurophysiology.,3,Fall 2025,,,Phys and Occ Therapy (School of Phys & Occ Therapy),A study of the neurophysiological principles of sensori-motor interaction as they relate to posture; motor control and cognition.
POTH,508,Plasticity in Rehabilitation.,3,,POTH 455,,Phys and Occ Therapy (School of Phys & Occ Therapy),A seminar course designed to provide students with a review of current research on plasticity in the central and peripheral nervous systems. Particular emphasis is placed on the mechanisms involved in the recovery of function after injury.
POTH,563,Foundations of Professional Practice.,3,Fall 2025,,OCC1 546;PHTH 570,Phys and Occ Therapy (School of Phys & Occ Therapy),Study and analysis of foundations for professional practice and systems which impact the role of the occupational and physical therapy professional in health service delivery settings. This course includes sections on 1) healthcare environments and systems; 2) management; safety and quality assurance; and 3) professionalism and ethics.
PPHS,501,Population Health and Epidemiology.,3,Fall 2025,,EPIB 501,Epidemiology and Biostatistics (Faculty of Medicine & Hlth Sci),This course presents concepts and methods of epidemiology at the introductory level. The use of epidemiologic methods for population and public health research and practice will be illustrated. A review of selected population health questions such as the HIV/AIDS epidemic; the cardiovascular disease epidemic; cigarette smoking; or screening for disease will be presented.
PPHS,511,Fundamentals of Global Health.,3,Fall 2025,,,Epidemiology and Biostatistics (Faculty of Medicine & Hlth Sci),This exciting and interactive course aims to give students the opportunity to broaden their understanding and knowledge of global health issues; including global burden of diseases; determinants of health; transition in health and drivers of such transition; challenges in healthcare delivery in resource-limited settings; and the variety of agencies and actors engaged in addressing global health challenges. The course consists of lectures; case studies; debates; discussions and small group work.
PPHS,525,Health Care Systems in Comparative Perspective.,3,Fall 2025,,EPIB 525;SOCI 525,Epidemiology and Biostatistics (Faculty of Medicine & Hlth Sci),Comparative perspective to illustrate processes involved in the development and evolution of health care systems around the world. Countries examined will represent different welfare state regimes; health care system typologies; levels of development and wealth.
PPHS,527,Economics for Health Services Research and Policy.,3,Winter 2026,,EPIB 527,Epidemiology and Biostatistics (Faculty of Medicine & Hlth Sci),Key health policy topics in developed economies using analytic frameworks and tools from economics. Major topics include health insurance; health care financing; and the roles of individuals and public and private institutions in the health care system.
PPHS,528,Economic Evaluation of Health Programs.,3,Fall 2025,,EPIB 528,Epidemiology and Biostatistics (Faculty of Medicine & Hlth Sci),Concepts and methods used to carry out economic evaluations of health programs and interventions; including public health interventions; pharmaceuticals; and other health care interventions. Includes topics such as calculation of unit costs; measurement of quality-adjusted life years (QALYs) and assessment of uncertainty in cost-effectiveness analysis.
PPHS,529,Global Environmental Health and Burden of Disease.,3,Fall 2025,,EPIB 529,Epidemiology and Biostatistics (Faculty of Medicine & Hlth Sci),This course presents the grand challenges in global health from environmental and occupational risks along with the multi-disciplinary methods used to identify; control; and prevent them. It will introduce students to knowledge and skills in core disciplines of environmental health and approaches to environmental risk recognition; control and prevention in a global context.
PPHS,593,Special Topics in Population and Public Health 1.,3,Winter 2026,,,Epidemiology and Biostatistics (Faculty of Medicine & Hlth Sci),Study; through lectures; guided reading; practicals; assignments etc.; of an elected and approved topic of population and public health importance.
PSYT,401,Psychiatry Clerkship.,8,Summer 2025,,,Psychiatry (Faculty of Medicine & Hlth Sci),The psychiatry clerkship is designed to provide students with the core knowledge and skills required to understand and assist patients and families with either psychiatric illness; or overwhelming emotional distress. It also provides students with an understanding of the complex interplay between psychiatric and non-psychiatric illness; and the need to be aware of medical illness in patients presenting with psychiatric symptoms; and vice versa. Students at all training sites will receive the equivalent of 8-weeks of training in psychiatry; where they will be exposed to the principles and practice of child and adult psychiatry through their work in a variety of clinical settings; in addition to participating in core learning sessions and independent learning activities. The complementary roles of the family physician and the psychiatrist in the care of patients with mental illness will be highlighted.
PSYT,401D1,Psychiatry Clerkship.,4,,,,Psychiatry (Faculty of Medicine & Hlth Sci),The psychiatry clerkship is designed to provide students with the core knowledge and skills required to understand and assist patients and families with either psychiatric illness; or overwhelming emotional distress. It also provides students with an understanding of the complex interplay between psychiatric and non-psychiatric illness; and the need to be aware of medical illness in patients presenting with psychiatric symptoms; and vice versa. Students at all training sites will receive the equivalent of 8-weeks of training in psychiatry; where they will be exposed to the principles and practice of child and adult psychiatry through their work in a variety of clinical settings; in addition to participating in core learning sessions and independent learning activities. The complementary roles of the family physician and the psychiatrist in the care of patients with mental illness will be highlighted.
PSYT,401D2,Psychiatry Clerkship.,4,,PSYT 401,,Psychiatry (Faculty of Medicine & Hlth Sci),See PSYT 401D1 for course description.
